-720.541,248.369,7.01978,0.169878,-1.54313,0.0240484,-1.54595,4,-1.63071,-663.516,255.281,4.3,1.776,-10.2783,0.0425032,-1.85502,0.0104857,1.56746,
-719.392,248.398,6.77661,0.172807,-1.39012,0.0253723,-1.54463,4,-1.60206,-665.255,255.288,4.3,1.776,-10.5805,0.0437127,-1.76007,0.00565827,1.56746,
-718.281,248.427,6.55176,0.174512,-1.31648,0.0265203,-1.54348,4,-1.57304,-667.042,255.296,4.3,1.776,-10.8649,0.0443175,-1.65424,0.00260662,1.56751,
-717.207,248.456,6.33503,0.175338,-1.28857,0.0275687,-1.54243,4,-1.54382,-668.876,255.303,4.3,1.776,-11.1323,0.0445582,-1.55568,0.000816804,1.56758,
-716.169,248.485,6.12063,0.17547,-1.28617,0.0285628,-1.54144,4,-1.51452,-670.752,255.31,4.3,1.776,-11.3839,0.0445919,-1.46358,-0.000174903,1.56767,
-715.167,248.515,5.90544,0.175037,-1.29649,0.0295343,-1.54047,4,-1.48526,-672.669,255.318,4.3,1.776,-11.6205,0.0445145,-1.37729,-0.000691241,1.56775,
-714.201,248.544,5.68806,0.174436,-1.31138,0.0305463,-1.53945,4,-1.4561,-674.625,255.325,4.3,1.776,-11.8433,0.0443808,-1.29626,-0.000943242,1.56784,
-713.271,248.572,5.46864,0.158514,-1.32583,0.0292713,-1.54073,4,-1.4281,-676.616,255.333,4.3,1.776,-12.0529,0.04422,-1.22005,-0.00106097,1.56792,
-712.378,248.596,5.24722,0.135577,-1.33702,0.0261173,-1.54388,4,-1.4038,-678.642,255.34,4.3,1.776,-12.2502,0.0440458,-1.14829,-0.0011196,1.56799,
-711.522,248.617,5.02405,0.122077,-1.34342,0.0243619,-1.54564,4,-1.38257,-680.699,255.347,4.3,1.776,-12.4359,0.0438634,-1.08067,-0.00115934,1.56806,
-710.704,248.638,4.79994,0.122018,-1.34378,0.0243827,-1.5448,4,-1.36251,-682.786,255.355,4.3,1.776,-12.6106,0.0436737,-1.0169,-0.00119935,1.56812,
-709.922,248.659,4.57627,0.130891,-1.33502,0.0234194,-1.54169,4,-1.34329,-684.902,255.362,4.3,1.776,-12.775,0.043476,-0.956735,-0.00124702,1.56818,
