-739.211,248.373,8.61181,0.188336,-1.49289,0.0216944,-1.54831,4,-1.62657,-646.202,255.278,4.3,1.776,-7.5518,0.0447759,-2.19409,0.0224607,1.56568,
-737.795,248.406,8.3922,0.194898,-1.15151,0.0231017,-1.5469,4,-1.59449,-647.491,255.285,4.3,1.776,-7.91512,0.0475925,-2.16521,0.0141453,1.56558,
-736.411,248.438,8.22365,0.198489,-0.881347,0.024053,-1.54595,4,-1.56161,-648.84,255.293,4.3,1.776,-8.27333,0.0491453,-2.1326,0.00555505,1.56564,
-735.051,248.472,8.09431,0.199622,-0.680828,0.0246237,-1.54538,4,-1.52835,-650.248,255.302,4.3,1.776,-8.62578,0.0488251,-2.09613,-0.00459802,1.5659,
-733.711,248.505,7.99317,0.198367,-0.542258,0.0248014,-1.5452,4,-1.49516,-651.715,255.31,4.3,1.776,-8.97182,0.0477812,-2.05568,-0.00686099,1.56623,
-732.386,248.538,7.90707,0.196938,-0.508903,0.0248921,-1.54511,4,-1.46222,-653.238,255.317,4.3,1.776,-9.31078,0.0466965,-2.01125,-0.0063902,1.56655,
-731.075,248.571,7.82216,0.195724,-0.512781,0.0250036,-1.545,4,-1.42949,-654.818,255.325,4.3,1.776,-9.64202,0.0457836,-1.96291,-0.00517684,1.56682,
-729.779,248.601,7.73602,0.164656,-0.531529,0.021827,-1.54817,4,-1.39907,-656.452,255.333,4.3,1.776,-9.96487,0.0450748,-1.91077,-0.00397169,1.56705,
-728.497,248.624,7.64585,0.116031,-0.562821,0.0157783,-1.55422,4,-1.37609,-658.139,255.34,4.3,1.776,-10.2787,0.0445387,-1.855,-0.0030163,1.56724,
-727.23,248.639,7.5492,0.0744679,-0.604788,0.0103476,-1.55965,4,-1.3607,-659.878,255.348,4.3,1.776,-10.5809,0.0441219,-1.75995,-0.00246267,1.56741,
-725.981,248.649,7.4445,0.0442074,-0.6558,0.0062839,-1.56372,4,-1.35121,-661.665,255.355,4.3,1.776,-10.8653,0.0437751,-1.65411,-0.00206325,1.56755,
-724.749,248.654,7.33051,0.023657,-0.714312,0.00346236,-1.56654,4,-1.34583,-663.498,255.362,4.3,1.776,-11.1327,0.0434805,-1.55556,-0.00177477,1.56768,
-723.538,248.657,7.20619,0.0101505,-0.778716,0.00156554,-1.56843,4,-1.3432,-665.375,255.369,4.3,1.776,-11.3842,0.0432197,-1.46346,-0.00159909,1.56779,
-722.348,248.658,7.07075,0.00138404,-0.847232,0.000300635,-1.5697,4,-1.34237,-667.292,255.376,4.3,1.776,-11.6209,0.0429761,-1.37717,-0.00151531,1.56789,
-721.182,248.657,6.92367,-0.0043136,-0.917855,-0.000551615,-1.57055,4,-1.34269,-669.248,255.384,4.3,1.776,-11.8436,0.0427376,-1.29615,-0.00149802,1.56798,
-720.041,248.656,6.7648,-0.00806361,-0.988357,-0.00114165,-1.57114,4,-1.34378,-671.239,255.391,4.3,1.776,-12.0532,0.0424958,-1.21995,-0.00152483,1.56806,
-718.927,248.655,6.59435,-0.0105878,-1.05641,-0.00156826,-1.57157,4,-1.34537,-673.265,255.398,4.3,1.776,-12.2505,0.0422455,-1.1482,-0.00157866,1.56814,
-717.843,248.653,6.41292,-0.0123403,-1.11978,-0.00189485,-1.57189,4,-1.3473,-675.322,255.405,4.3,1.776,-12.4361,0.0419835,-1.08058,-0.00164764,1.56821,
-716.79,248.651,6.22145,-0.0136032,-1.1766,-0.00216169,-1.57216,4,-1.34949,-677.41,255.412,4.3,1.776,-12.6109,0.0417085,-1.01681,-0.00172412,1.56828,
-715.77,248.648,6.02116,-0.0145504,-1.22549,-0.00239431,-1.57239,4,-1.35185,-679.525,255.419,4.3,1.776,-12.7753,0.0414196,-0.956655,-0.00180354,1.56834,
-714.784,248.646,5.81343,-0.0152752,-1.26571,-0.00260754,-1.57261,4,-1.35435,-681.668,255.426,4.3,1.776,-12.9299,0.0411169,-0.899889,-0.00188339,1.56841,
-713.832,248.643,5.59975,-0.0147813,-1.29708,-0.00265669,-1.57266,4,-1.35689,-683.835,255.432,4.3,1.776,-13.0754,0.0408003,-0.846319,-0.00196245,1.56847,
-712.917,248.641,5.38157,-0.00987521,-1.31983,-0.00195818,-1.57196,4,-1.35899,-686.026,255.439,4.3,1.776,-13.2122,0.0404703,-0.795763,-0.00204022,1.56852,
-712.052,248.64,4.90174,0.00180007,-3.3727,9.43385e-05,-1.56991,4,-1.35965,-688.238,255.446,4.3,1.776,-13.3408,0.040127,-0.748059,-0.0021166,1.56858,
-711.272,248.642,4.49206,0.018303,-1.87315,0.00365065,-1.56635,4,-1.3579,-690.472,255.452,4.3,1.776,-13.4617,0.0397708,-0.703051,-0.00219168,1.56863,
-710.547,248.647,4.22434,0.0391295,-1.41132,0.00732681,-1.56131,4,-1.3533,-692.725,255.459,4.3,1.776,-13.5753,0.0394018,-0.660598,-0.00226557,1.56868,
-709.861,248.656,4.04932,0.0596706,0.479627,0.0089077,-1.55574,4,-1.34693,-694.997,255.466,4.3,1.776,-13.6821,0.0390202,-0.620563,-0.00233841,1.56874,
-709.166,248.667,4.33764,0.0833877,2.14493,0.0067258,-1.55125,4,-1.34087,-697.286,255.472,4.3,1.776,-13.7823,0.0386264,-0.58282,-0.0024103,1.56879,
-708.414,248.684,4.68867,0.118935,2.07348,0.00245504,-1.54536,4,-1.33669,-699.591,255.478,4.3,1.776,-13.8764,0.0382203,-0.547249,-0.0024813,1.56883,
